2025-04-03 20:04:29,096 [__main__] [INFO] Initializing Ray...
2025-04-03 20:04:34,520 [__main__] [INFO] Creating temporary environment to get action/observation spaces...
2025-04-03 20:04:34,522 [src.satellite_marl_env] [INFO] SatelliteMARLEnv closed.
2025-04-03 20:04:34,522 [__main__] [INFO] Spaces retrieved.
2025-04-03 20:04:34,522 [__main__] [INFO] Configuring RLlib PPO Algorithm...
2025-04-03 20:04:34,523 [__main__] [INFO] Building Algorithm...
2025-04-03 20:04:47,400 [__main__] [INFO] Algorithm Built. Using Policy/Module Class: DefaultPPOTorchRLModule
2025-04-03 20:04:47,401 [__main__] [INFO] 
--- Starting Training for 100 iterations ---
2025-04-03 20:04:49,555 [__main__] [INFO] Iter: 1/100, Ts(iter): 0, Ts(total): 4000, Reward (Eval/Sample): nan, Loss: nan, Time: 2.15s
2025-04-03 20:08:47,964 [__main__] [INFO] 
--- Training Finished ---
2025-04-03 20:08:47,964 [__main__] [INFO] Total Training Time: 240.56 seconds
2025-04-03 20:08:47,964 [__main__] [INFO] Using last saved checkpoint: TrainingResult(checkpoint=Checkpoint(filesystem=local, path=/Users/nathanleo/Downloads/IST 597 - RL/Final Project/RL-Spacecraft-Docking/output/ray_results), metrics={'timers': {'training_iteration': 2.292291959439411, 'restore_env_runners': 1.1588421408201764e-05, 'training_step': 2.29216489992143, 'env_runner_sampling_timer': 0.22400153126765332, 'learner_update_timer': 2.061489905082412, 'synch_weights': 0.005077231575483477, 'synch_env_connectors': 0.00716867977297906, 'restore_eval_env_runners': 4.2448061406308865e-06, 'evaluation_iteration': 2.7518755031252518, 'synch_eval_env_connectors': 0.002378151689150348}, 'env_runners': {'env_to_module_connector': {'timers': {'connectors': {'agent_to_module_mapping': 4.250868737203997e-06, 'add_observations_from_episodes_to_batch': 1.6550187288570777e-05, 'batch_individual_items': 1.849489253522991e-05, 'numpy_to_tensor': 2.888025333799159e-05, 'add_states_from_episodes_to_batch': 4.505612335078925e-06, 'add_time_dim_to_batch_and_zero_pad': 6.600817674564277e-06}}, 'connector_pipeline_timer': 0.00011507852026521794}, 'module_to_env_connector': {'timers': {'connectors': {'normalize_and_clip_actions': 5.3439513268795577e-05, 'get_actions': 0.00013090508158194347, 'listify_data_for_vector_env': 9.671734257992923e-06, 'remove_single_ts_time_rank_from_batch': 1.2854842205933554e-06, 'tensor_to_numpy': 4.8131457632779826e-05, 'module_to_agent_unmapping': 3.5876285922085295e-06, 'un_batch_to_individual_items': 2.1221995202592314e-05}}, 'connector_pipeline_timer': 0.0003124813028407859}, 'num_module_steps_sampled_lifetime': {'servicer': 400000, 'target': 400000}, 'num_env_steps_sampled': 4000, 'env_step_timer': 0.00010077016267561091, 'rlmodule_inference_timer': 0.0001481985226222451, 'sample': 0.14837142325913885, 'env_reset_timer': 0.00017609047822391048, 'num_module_steps_sampled': {'servicer': 4000, 'target': 4000}, 'env_to_module_sum_episodes_length_out': 101.95413642173257, 'num_agent_steps_sampled': {'servicer': 4000, 'target': 4000}, 'timers': {'connectors': {'add_observations_from_episodes_to_batch': 4.304347701532685e-05, 'batch_individual_items': 3.7896741718134805e-05, 'add_states_from_episodes_to_batch': 7.38965109517069e-06, 'numpy_to_tensor': 6.232243322301656e-05, 'agent_to_module_mapping': 7.351521913812536e-06, 'add_time_dim_to_batch_and_zero_pad': 1.9749958680578224e-05}}, 'num_agent_steps_sampled_lifetime': {'servicer': 400000, 'target': 400000}, 'num_env_steps_sampled_lifetime': 400000, 'env_to_module_sum_episodes_length_in': 101.95413642173257, 'weights_seq_no': 99.0, 'connector_pipeline_timer': 0.00033257595572175217, 'time_between_sampling': 2.159080338028458, 'module_episode_returns_mean': {'target': 0.0, 'servicer': -1071.1010209451101}, 'episode_return_mean': -1071.1010209451101, 'agent_steps': {'target': 1000.0, 'servicer': 1000.0}, 'episode_len_mean': 1000.0, 'episode_duration_sec_mean': 0.8525248587431398, 'agent_episode_returns_mean': {'servicer': -1071.1010209451101, 'target': 0.0}, 'episode_len_max': 1000, 'episode_return_min': -1086.617483585702, 'num_episodes_lifetime': 391, 'episode_len_min': 1000, 'num_episodes': 0, 'episode_return_max': -1051.0902798444029, 'num_env_steps_sampled_lifetime_throughput': 1286.4084579992807}, 'learners': {'servicer': {'entropy': 10.976607322692871, 'default_optimizer_learning_rate': 5e-05, 'vf_loss_unclipped': 3435.724853515625, 'gradients_default_optimizer_global_norm': 1.3561896085739136, 'num_module_steps_trained': 40320, 'num_trainable_parameters': 142093.0, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'vf_loss': 9.8274564743042, 'policy_loss': 0.001310586929321289, 'num_module_steps_trained_lifetime': 4035456, 'weights_seq_no': 100.0, 'module_train_batch_size_mean': 128.0, 'vf_explained_var': -2.6345252990722656e-05, 'curr_entropy_coeff': 0.01, 'curr_kl_coeff': 1.1102230411687688e-17, 'mean_kl_loss': 0.005411314778029919, 'total_loss': 9.719001770019531}, '__all_modules__': {'learner_connector': {'timers': {'connectors': {'general_advantage_estimation': 0.02164596468601894, 'add_time_dim_to_batch_and_zero_pad': 1.690218061577365e-05, 'agent_to_module_mapping': 0.003573494962186617, 'add_one_ts_to_episodes_and_truncate': 0.005039370083389196, 'add_observations_from_episodes_to_batch': 0.00024181454900473718, 'batch_individual_items': 0.06639849061361168, 'add_columns_from_episodes_to_train_batch': 0.06995785760885972, 'numpy_to_tensor': 0.00014734050097731896, 'add_states_from_episodes_to_batch': 6.55885640216789e-06}}, 'connector_pipeline_timer': 0.16719656644299688}, 'num_env_steps_trained': 1260000, 'num_module_steps_trained_lifetime': 8070912, 'learner_connector_sum_episodes_length_out': 4000.0, 'num_env_steps_trained_lifetime': 126108000, 'num_module_steps_trained': 80640, 'learner_connector_sum_episodes_length_in': 4000.0, 'num_trainable_parameters': 284186.0, 'num_non_trainable_parameters': 0.0, 'num_env_steps_trained_lifetime_throughput': 0.0}, 'target': {'entropy': 65.34241485595703, 'total_loss': -0.6514559984207153, 'default_optimizer_learning_rate': 5e-05, 'vf_loss_unclipped': 6.10963368785633e-08, 'gradients_default_optimizer_global_norm': 0.43636569380760193, 'num_module_steps_trained': 40320, 'num_trainable_parameters': 142093.0, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'vf_loss': 6.10963368785633e-08, 'policy_loss': 0.0019537857733666897, 'num_module_steps_trained_lifetime': 4035456, 'weights_seq_no': 100.0, 'module_train_batch_size_mean': 128.0, 'vf_explained_var': 0.9997408986091614, 'curr_entropy_coeff': 0.01, 'curr_kl_coeff': 0.001127541996538639, 'mean_kl_loss': 0.01266338862478733}}, 'num_training_step_calls_per_iteration': 1, 'evaluation': {'env_runners': {'env_to_module_connector': {'timers': {'connectors': {'agent_to_module_mapping': 2.8099807198954623e-06, 'add_observations_from_episodes_to_batch': 1.0702037079160436e-05, 'batch_individual_items': 1.1530219854792662e-05, 'numpy_to_tensor': 1.8146167609751272e-05, 'add_states_from_episodes_to_batch': 2.87263649008378e-06, 'add_time_dim_to_batch_and_zero_pad': 3.954592814059656e-06}}, 'connector_pipeline_timer': 7.463237572544239e-05}, 'module_to_env_connector': {'timers': {'connectors': {'normalize_and_clip_actions': 3.376347737817888e-05, 'get_actions': 3.366807537760343e-05, 'listify_data_for_vector_env': 6.66703761009347e-06, 'remove_single_ts_time_rank_from_batch': 7.952577704746693e-07, 'tensor_to_numpy': 3.2376668417719655e-05, 'module_to_agent_unmapping': 2.6264712747255125e-06, 'un_batch_to_individual_items': 1.407818334485854e-05}}, 'connector_pipeline_timer': 0.0001539201422081583}, 'num_module_steps_sampled_lifetime': {'servicer': 50000, 'target': 50000}, 'num_env_steps_sampled': 5000, 'env_step_timer': 6.736338934278367e-05, 'module_episode_returns_mean': {'target': 0.0, 'servicer': -1024.0204666326392}, 'rlmodule_inference_timer': 0.00010264628614051145, 'sample': 2.6048357269193874, 'episode_return_mean': -1024.0204666326392, 'env_reset_timer': 0.0001340408624911463, 'num_module_steps_sampled': {'servicer': 5000, 'target': 5000}, 'agent_steps': {'target': 1000.0, 'servicer': 1000.0}, 'episode_len_mean': 1000.0, 'env_to_module_sum_episodes_length_out': 901.0423566894266, 'num_agent_steps_sampled': {'servicer': 5000, 'target': 5000}, 'episode_duration_sec_mean': 0.509691988339473, 'agent_episode_returns_mean': {'servicer': -1024.0204666326392, 'target': 0.0}, 'timers': {'connectors': {'add_observations_from_episodes_to_batch': 3.056127992200715e-05, 'batch_individual_items': 2.6599220636438153e-05, 'add_states_from_episodes_to_batch': 4.993752861557712e-06, 'numpy_to_tensor': 3.874960892212327e-05, 'agent_to_module_mapping': 5.412800481678094e-06, 'add_time_dim_to_batch_and_zero_pad': 1.5817683573555238e-05}}, 'episode_len_max': 1000, 'num_agent_steps_sampled_lifetime': {'servicer': 50000, 'target': 50000}, 'num_env_steps_sampled_lifetime': 50000, 'env_to_module_sum_episodes_length_in': 901.0423566894266, 'episode_return_min': -1275.6134393981465, 'num_episodes_lifetime': 50, 'weights_seq_no': 99.0, 'connector_pipeline_timer': 0.00023025461235278254, 'episode_len_min': 1000, 'num_episodes': 5, 'episode_return_max': -949.2120782469688, 'num_env_steps_sampled_per_second': 1819.6430586161352, 'time_between_sampling': 21.9044167069299}, 'num_healthy_workers': 1, 'actor_manager_num_outstanding_async_reqs': 0, 'num_remote_worker_restarts': 0}, 'num_env_steps_sampled_lifetime': 400000, 'fault_tolerance': {'num_healthy_workers': 23, 'num_remote_worker_restarts': 0}, 'env_runner_group': {'actor_manager_num_outstanding_async_reqs': 0}, 'num_env_steps_sampled_lifetime_throughput': 1286.4084579992807, 'done': False, 'training_iteration': 100, 'trial_id': 'default', 'date': '2025-04-03_20-08-47', 'timestamp': 1743725327, 'time_this_iter_s': 3.0966951847076416, 'time_total_s': 239.10277819633484, 'pid': 73154, 'hostname': 'Nathans-Mac-Studio.local', 'node_ip': '127.0.0.1', 'config': {'exploration_config': {}, 'extra_python_environs_for_driver': {}, 'extra_python_environs_for_worker': {}, 'placement_strategy': 'PACK', 'num_gpus': 0, '_fake_gpus': False, 'num_cpus_for_main_process': 1, 'eager_tracing': True, 'eager_max_retraces': 20, 'tf_session_args': {'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'local_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'torch_compile_learner': False, 'torch_compile_learner_what_to_compile': <TorchCompileWhatToCompile.FORWARD_TRAIN: 'forward_train'>, 'torch_compile_learner_dynamo_backend': 'aot_eager', 'torch_compile_learner_dynamo_mode': None, 'torch_compile_worker': False, 'torch_compile_worker_dynamo_backend': 'aot_eager', 'torch_compile_worker_dynamo_mode': None, 'torch_ddp_kwargs': {}, 'torch_skip_nan_gradients': False, 'env': 'satellite_marl', 'env_config': {}, 'observation_space': None, 'action_space': None, 'clip_rewards': None, 'normalize_actions': True, 'clip_actions': False, '_is_atari': None, 'disable_env_checking': False, 'render_env': False, 'action_mask_key': 'action_mask', 'env_runner_cls': None, 'num_env_runners': 23, 'num_envs_per_env_runner': 1, 'gym_env_vectorize_mode': 'SYNC', 'num_cpus_per_env_runner': 1, 'num_gpus_per_env_runner': 0, 'custom_resources_per_env_runner': {}, 'validate_env_runners_after_construction': True, 'episodes_to_numpy': True, 'max_requests_in_flight_per_env_runner': 1, 'sample_timeout_s': 60.0, '_env_to_module_connector': None, 'add_default_connectors_to_env_to_module_pipeline': True, '_module_to_env_connector': None, 'add_default_connectors_to_module_to_env_pipeline': True, 'episode_lookback_horizon': 1, 'rollout_fragment_length': 'auto', 'batch_mode': 'truncate_episodes', 'compress_observations': False, 'remote_worker_envs': False, 'remote_env_batch_wait_ms': 0, 'enable_tf1_exec_eagerly': False, 'sample_collector': <class 'ray.rllib.evaluation.collectors.simple_list_collector.SimpleListCollector'>, 'preprocessor_pref': 'deepmind', 'observation_filter': 'NoFilter', 'update_worker_filter_stats': True, 'use_worker_filter_stats': True, 'sampler_perf_stats_ema_coef': None, 'num_learners': 0, 'num_gpus_per_learner': 0, 'num_cpus_per_learner': 'auto', 'num_aggregator_actors_per_learner': 0, 'max_requests_in_flight_per_aggregator_actor': 3, 'local_gpu_idx': 0, 'max_requests_in_flight_per_learner': 3, 'gamma': 0.99, 'lr': 5e-05, 'grad_clip': None, 'grad_clip_by': 'global_norm', '_train_batch_size_per_learner': None, 'train_batch_size': 4000, 'num_epochs': 10, 'minibatch_size': 128, 'shuffle_batch_per_epoch': True, 'model': {'fcnet_hiddens': [256, 256], 'fcnet_activation': 'tanh', 'fcnet_weights_initializer': None, 'fcnet_weights_initializer_config': None, 'fcnet_bias_initializer': None, 'fcnet_bias_initializer_config': None, 'conv_filters': None, 'conv_activation': 'relu', 'conv_kernel_initializer': None, 'conv_kernel_initializer_config': None, 'conv_bias_initializer': None, 'conv_bias_initializer_config': None, 'conv_transpose_kernel_initializer': None, 'conv_transpose_kernel_initializer_config': None, 'conv_transpose_bias_initializer': None, 'conv_transpose_bias_initializer_config': None, 'post_fcnet_hiddens': [], 'post_fcnet_activation': 'relu', 'post_fcnet_weights_initializer': None, 'post_fcnet_weights_initializer_config': None, 'post_fcnet_bias_initializer': None, 'post_fcnet_bias_initializer_config': None, 'free_log_std': False, 'log_std_clip_param': 20.0, 'no_final_linear': False, 'vf_share_layers': False, 'use_lstm': False, 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action': False, 'lstm_use_prev_reward': False, 'lstm_weights_initializer': None, 'lstm_weights_initializer_config': None, 'lstm_bias_initializer': None, 'lstm_bias_initializer_config': None, '_time_major': False, 'use_attention': False, 'attention_num_transformer_units': 1, 'attention_dim': 64, 'attention_num_heads': 1, 'attention_head_dim': 32, 'attention_memory_inference': 50, 'attention_memory_training': 50, 'attention_position_wise_mlp_dim': 32, 'attention_init_gru_gate_bias': 2.0, 'attention_use_n_prev_actions': 0, 'attention_use_n_prev_rewards': 0, 'framestack': True, 'dim': 84, 'grayscale': False, 'zero_mean': True, 'custom_model': None, 'custom_model_config': {}, 'custom_action_dist': None, 'custom_preprocessor': None, 'encoder_latent_dim': None, 'always_check_shapes': False, 'lstm_use_prev_action_reward': -1, '_use_default_native_models': -1, '_disable_preprocessor_api': False, '_disable_action_flattening': False}, '_learner_connector': None, 'add_default_connectors_to_learner_pipeline': True, 'learner_config_dict': {}, 'optimizer': {}, '_learner_class': None, 'callbacks_on_algorithm_init': None, 'callbacks_on_env_runners_recreated': None, 'callbacks_on_checkpoint_loaded': None, 'callbacks_on_environment_created': None, 'callbacks_on_episode_created': None, 'callbacks_on_episode_start': None, 'callbacks_on_episode_step': None, 'callbacks_on_episode_end': None, 'callbacks_on_evaluate_start': None, 'callbacks_on_evaluate_end': None, 'callbacks_on_sample_end': None, 'callbacks_on_train_result': None, 'explore': True, 'enable_rl_module_and_learner': True, 'enable_env_runner_and_connector_v2': True, '_prior_exploration_config': {'type': 'StochasticSampling'}, 'count_steps_by': 'env_steps', 'policy_map_capacity': 100, 'policy_mapping_fn': <function <lambda> at 0x3941d8680>, 'policies_to_train': None, 'policy_states_are_swappable': False, 'observation_fn': None, 'offline_data_class': None, 'input_read_method': 'read_parquet', 'input_read_method_kwargs': {}, 'input_read_schema': {}, 'input_read_episodes': False, 'input_read_sample_batches': False, 'input_read_batch_size': None, 'input_filesystem': None, 'input_filesystem_kwargs': {}, 'input_compress_columns': ['obs', 'new_obs'], 'input_spaces_jsonable': True, 'materialize_data': False, 'materialize_mapped_data': True, 'map_batches_kwargs': {}, 'iter_batches_kwargs': {}, 'prelearner_class': None, 'prelearner_buffer_class': None, 'prelearner_buffer_kwargs': {}, 'prelearner_module_synch_period': 10, 'dataset_num_iters_per_learner': None, 'input_config': {}, 'actions_in_input_normalized': False, 'postprocess_inputs': False, 'shuffle_buffer_size': 0, 'output': None, 'output_config': {}, 'output_compress_columns': ['obs', 'new_obs'], 'output_max_file_size': 67108864, 'output_max_rows_per_file': None, 'output_write_remaining_data': False, 'output_write_method': 'write_parquet', 'output_write_method_kwargs': {}, 'output_filesystem': None, 'output_filesystem_kwargs': {}, 'output_write_episodes': True, 'offline_sampling': False, 'evaluation_interval': 10, 'evaluation_duration': 5, 'evaluation_duration_unit': 'episodes', 'evaluation_sample_timeout_s': 120.0, 'evaluation_parallel_to_training': True, 'evaluation_force_reset_envs_before_iteration': True, 'evaluation_config': {'explore': False}, 'off_policy_estimation_methods': {}, 'ope_split_batch_by_episode': True, 'evaluation_num_env_runners': 1, 'in_evaluation': False, 'sync_filters_on_rollout_workers_timeout_s': 10.0, 'keep_per_episode_custom_metrics': False, 'metrics_episode_collection_timeout_s': 60.0, 'metrics_num_episodes_for_smoothing': 100, 'min_time_s_per_iteration': None, 'min_train_timesteps_per_iteration': 0, 'min_sample_timesteps_per_iteration': 0, 'log_gradients': True, 'export_native_model_files': False, 'checkpoint_trainable_policies_only': False, 'logger_creator': None, 'logger_config': None, 'log_level': 'WARN', 'log_sys_usage': True, 'fake_sampler': False, 'seed': None, 'restart_failed_env_runners': True, 'ignore_env_runner_failures': False, 'max_num_env_runner_restarts': 1000, 'delay_between_env_runner_restarts_s': 60.0, 'restart_failed_sub_environments': False, 'num_consecutive_env_runner_failures_tolerance': 100, 'env_runner_health_probe_timeout_s': 30.0, 'env_runner_restore_timeout_s': 1800.0, '_model_config': {}, '_rl_module_spec': None, 'algorithm_config_overrides_per_module': {}, '_per_module_overrides': {}, '_validate_config': True, '_use_msgpack_checkpoints': False, '_torch_grad_scaler_class': None, '_torch_lr_scheduler_classes': None, '_tf_policy_handles_more_than_one_loss': False, '_disable_preprocessor_api': False, '_disable_action_flattening': False, '_disable_initialize_loss_from_dummy_batch': False, '_dont_auto_sync_env_runner_states': False, 'env_task_fn': -1, 'enable_connectors': -1, 'simple_optimizer': True, 'policy_map_cache': -1, 'worker_cls': -1, 'synchronize_filters': -1, 'enable_async_evaluation': -1, 'custom_async_evaluation_function': -1, '_enable_rl_module_api': -1, 'auto_wrap_old_gym_envs': -1, 'always_attach_evaluation_results': -1, 'replay_sequence_length': None, '_disable_execution_plan_api': -1, 'use_critic': True, 'use_gae': True, 'use_kl_loss': True, 'kl_coeff': 0.2, 'kl_target': 0.01, 'vf_loss_coeff': 1.0, 'entropy_coeff': 0.01, 'clip_param': 0.2, 'vf_clip_param': 10.0, 'entropy_coeff_schedule': None, 'lr_schedule': None, 'sgd_minibatch_size': -1, 'vf_share_layers': -1, 'class': <class 'ray.rllib.algorithms.ppo.ppo.PPOConfig'>, 'lambda': 1.0, 'input': 'sampler', 'policies': {'servicer': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None), 'target': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None)}, 'callbacks': <class 'ray.rllib.callbacks.callbacks.RLlibCallback'>, 'create_env_on_driver': False, 'custom_eval_function': None, 'framework': 'torch'}, 'time_since_restore': 239.10277819633484, 'iterations_since_restore': 100, 'perf': {'cpu_util_percent': 79.775, 'ram_util_percent': 55.224999999999994}})
2025-04-03 20:08:47,964 [__main__] [INFO] 
--- Running Evaluation & Recording Video ---
2025-04-03 20:08:47,966 [__main__] [INFO] Successfully retrieved RLModules for evaluation.
2025-04-03 20:08:47,966 [__main__] [INFO] Evaluation Episode: 1/5
2025-04-03 20:08:48,049 [src.satellite_marl_env] [INFO] MuJoCo Renderer initialized.
2025-04-03 20:08:48,060 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,060 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,064 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,064 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,068 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,068 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,072 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,072 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,075 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,075 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,078 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,078 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,082 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,082 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,085 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,085 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,089 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,089 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,092 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,092 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,095 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,095 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,098 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,098 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,101 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,101 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,105 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,105 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,108 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,108 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,111 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,111 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,114 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,114 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,118 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,118 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,121 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,121 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,124 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,124 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,127 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,127 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,131 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,131 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,133 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,133 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,136 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,136 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,140 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,140 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,142 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,142 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,146 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,146 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,149 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,149 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,152 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,152 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,155 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,155 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,158 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,158 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,161 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,161 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,164 [src.satellite_marl_env] [WARNING] Action for agent servicer has incorrect dimension 12, expected 6. Skipping action.
2025-04-03 20:08:48,164 [src.satellite_marl_env] [WARNING] Action for agent target has incorrect dimension 12, expected 6. Skipping action.
